date,close,volume
2018-04-17,7885.02,32152.603567
2018-04-18,8173.0,26969.04457
2018-04-19,8278.0,27113.847464
2018-04-20,8856.98,39795.337485
2018-04-21,8915.31,40872.229909
2018-04-22,8787.02,29458.25348
2018-04-23,8934.01,25838.114709
2018-04-24,9619.99,46268.790106
2018-04-25,8869.99,81110.037589
2018-04-26,9266.0,43300.304245
2018-04-27,8915.35,37241.347036
2018-04-28,9348.0,34759.62842
2018-04-29,9419.0,38149.850035
2018-04-30,9246.01,35002.033875
2018-05-01,9071.48,41018.463633
2018-05-02,9247.84,26123.543961
2018-05-03,9750.0,38768.388288
2018-05-04,9713.99,28681.588879
2018-05-05,9864.0,24990.018345
2018-05-06,9659.01,27690.351559
2018-05-07,9365.0,33787.640012
2018-05-08,9187.56,25533.831889
2018-05-09,9310.0,25673.524899
2018-05-10,9002.2,25055.063718
2018-05-11,8400.0,48227.048061
2018-05-12,8465.94,40241.32081
2018-05-13,8679.71,25632.869362
2018-05-14,8663.34,37389.666533
2018-05-15,8462.0,28126.956136
2018-05-16,8330.0,31130.718908
2018-05-17,8041.46,25439.844799
2018-05-18,8239.81,23476.158251
2018-05-19,8233.49,17193.424276
2018-05-20,8526.98,19957.057109
2018-05-21,8381.24,21516.596486
2018-05-22,7977.11,23710.902858
2018-05-23,7501.95,42910.666774
2018-05-24,7575.01,37845.446595
2018-05-25,7457.0,26739.95664
2018-05-26,7333.96,19464.086071
2018-05-27,7338.99,18706.945515
2018-05-28,7099.0,27219.438963
2018-05-29,7461.29,39407.21183
2018-05-30,7375.96,32041.583623
2018-05-31,7485.01,30776.063102
2018-06-01,7521.01,28259.124078
2018-06-02,7640.03,26720.690219
2018-06-03,7714.26,27505.158951
2018-06-04,7487.0,32258.835115
2018-06-05,7625.0,31722.973384
2018-06-06,7658.84,27229.991898
2018-06-07,7691.08,25062.227202
2018-06-08,7603.44,23396.804671
2018-06-09,7491.73,19339.885176
2018-06-10,6764.99,52342.020032
2018-06-11,6872.0,34552.162303
2018-06-12,6530.0,36722.211191
2018-06-13,6292.78,46185.5181
2018-06-14,6635.98,44478.130837
2018-06-15,6388.9,30018.329905
2018-06-16,6483.98,22277.241147
2018-06-17,6449.61,19847.247688
2018-06-18,6712.46,31821.434995
2018-06-19,6741.21,24311.421143
2018-06-20,6761.51,26359.752452
2018-06-21,6718.84,25428.854048
2018-06-22,6045.0,52157.370833
2018-06-23,6149.98,26622.788589
2018-06-24,6136.97,47445.998955
2018-06-25,6252.0,39164.515306
2018-06-26,6070.78,19377.240484
2018-06-27,6133.73,19225.671098
2018-06-28,5853.98,30585.266026
2018-06-29,6197.92,33911.287278
2018-06-30,6390.07,37919.61284
2018-07-01,6356.81,27562.965974
2018-07-02,6615.29,36230.452264
2018-07-03,6513.86,38657.781691
2018-07-04,6586.98,23571.892777
2018-07-05,6529.2,35071.972898
2018-07-06,6609.78,29397.094748
2018-07-07,6756.98,23973.876886
2018-07-08,6712.1,24622.947794
2018-07-09,6662.12,26732.40655
2018-07-10,6296.91,38560.672702
2018-07-11,6378.07,28715.498487
2018-07-12,6250.57,31306.663348
2018-07-13,6214.57,26375.325286
2018-07-14,6251.99,17783.071999
2018-07-15,6353.01,22979.211508
2018-07-16,6723.35,36204.87708
2018-07-17,7317.44,52105.423459
2018-07-18,7381.9,59487.64345
2018-07-19,7466.21,41218.256437
2018-07-20,7337.53,46140.313447
2018-07-21,7398.78,28886.490291
2018-07-22,7394.79,30270.21844
2018-07-23,7721.01,41646.346671
2018-07-24,8397.24,60121.163749
2018-07-25,8175.64,48257.649124
2018-07-26,7920.0,43223.481682
2018-07-27,8188.57,43671.005891
2018-07-28,8225.04,26215.173839
2018-07-29,8211.0,25531.226185
2018-07-30,8173.92,39692.416542
2018-07-31,7730.93,48296.915587
2018-08-01,7604.58,42582.312932
2018-08-02,7525.71,37665.696684
2018-08-03,7418.78,44669.486047
2018-08-04,7009.84,36288.42601
2018-08-05,7024.19,32894.849782
2018-08-06,6934.82,32760.191643
2018-08-07,6720.06,45438.473501
2018-08-08,6285.0,59550.536319
2018-08-09,6529.79,51941.185111
2018-08-10,6144.01,59034.974902
2018-08-11,6232.35,47133.418555
2018-08-12,6308.33,38567.770712
2018-08-13,6246.35,53895.828783
2018-08-14,6188.08,50186.745091
2018-08-15,6267.16,68806.687026
2018-08-16,6311.75,48515.254618
2018-08-17,6584.49,57851.610803
2018-08-18,6387.96,53742.322172
2018-08-19,6477.53,45190.847994
2018-08-20,6254.84,49435.55526
2018-08-21,6480.0,41569.947408
2018-08-22,6360.89,77909.391359
2018-08-23,6525.01,40358.166825
2018-08-24,6681.64,38305.675322
2018-08-25,6733.64,19220.505929
2018-08-26,6700.0,20107.297208
2018-08-27,6908.64,37747.078747
2018-08-28,7076.11,48352.917163
2018-08-29,7031.22,43252.487392
2018-08-30,6984.84,44716.77462
2018-08-31,7011.21,40467.400638
2018-09-01,7200.01,40323.414093
2018-09-02,7302.01,39814.840352
2018-09-03,7263.02,32396.018371
2018-09-04,7359.06,35300.640518
2018-09-05,6700.0,63715.256267
2018-09-06,6516.01,60644.464227
2018-09-07,6395.54,38906.28805
2018-09-08,6185.05,38215.032171
2018-09-09,6250.81,37053.92382
2018-09-10,6312.0,32439.456432
2018-09-11,6294.91,33104.88859
2018-09-12,6338.62,31433.645939
2018-09-13,6487.38,40465.063107
2018-09-14,6476.63,37173.339277
2018-09-15,6514.96,25243.656612
2018-09-16,6505.0,27568.132897
2018-09-17,6248.69,35987.254738
2018-09-18,6336.45,32620.86667
2018-09-19,6391.89,39044.080082
2018-09-20,6492.0,25189.024728
2018-09-21,6759.02,51779.343463
2018-09-22,6723.05,29349.690667
2018-09-23,6708.0,30286.229773
2018-09-24,6581.39,35305.73991
2018-09-25,6447.54,40301.029452
2018-09-26,6465.12,33484.54207
2018-09-27,6689.13,33087.428297
2018-09-28,6634.58,42399.448523
2018-09-29,6596.38,30255.9597
2018-09-30,6626.57,27764.724519
2018-10-01,6611.61,20621.506894
2018-10-02,6525.79,28245.810088
2018-10-03,6510.0,28451.969138
2018-10-04,6593.79,20074.300818
2018-10-05,6635.65,16096.552392
2018-10-06,6594.27,10939.505391
2018-10-07,6615.26,17406.831762
2018-10-08,6673.01,23123.419541
2018-10-09,6656.61,15354.779469
2018-10-10,6631.0,15390.661444
2018-10-11,6252.68,48712.400332
2018-10-12,6298.01,29004.071419
2018-10-13,6332.93,19098.070025
2018-10-14,6339.34,15627.411314
2018-10-15,6752.5,90748.031246
2018-10-16,6759.27,27557.957764
2018-10-17,6740.89,26641.431379
2018-10-18,6618.96,20116.521941
2018-10-19,6528.88,20772.60077
2018-10-20,6588.4,19240.722247
2018-10-21,6590.11,6515.357792
2018-10-22,6581.2,16213.69266
2018-10-23,6553.51,13856.601756
2018-10-24,6565.5,11951.543977
2018-10-25,6528.09,10342.701244
2018-10-26,6538.63,9443.504156
2018-10-27,6505.6,7776.907864
2018-10-28,6489.93,5743.933728
2018-10-29,6344.5,13827.224067
2018-10-30,6330.87,8877.175385
2018-10-31,6371.93,12148.888216
2018-11-01,6410.0,9099.035841
2018-11-02,6433.98,9739.440679
2018-11-03,6387.09,7661.241476
2018-11-04,6485.85,10592.394943
2018-11-05,6468.99,8987.882156
2018-11-06,6519.11,11926.565699
2018-11-07,6578.46,14271.591117
2018-11-08,6479.84,13259.789282
