date,symbol,close,volume
2019-10-14,ZM,70.8,2220769.0
2019-10-15,ZM,71.11,10590632.0
2019-10-16,ZM,67.69,6077995.0
2019-10-17,ZM,67.03,3579706.0
2019-10-18,ZM,66.08,4819363.0
2019-10-21,ZM,65.77,3076470.0
2019-10-22,ZM,62.0,4611123.0
2019-10-23,ZM,62.06,3609183.0
2019-10-24,ZM,64.52,3437110.0
2019-10-25,ZM,63.45,1953670.0
2019-10-28,ZM,66.56,3509294.0
2019-10-29,ZM,65.49,1825982.0
2019-10-30,ZM,70.0,4672440.0
2019-10-31,ZM,69.89,3413049.0
2019-11-01,ZM,70.39,3562840.0
2019-11-04,ZM,70.12,1565768.0
2019-11-05,ZM,66.89,1813895.0
2019-11-06,ZM,66.83,1328637.0
2019-11-07,ZM,66.81,1129086.0
2019-11-08,ZM,69.85,1478204.0
2019-11-11,ZM,68.39,1040564.0
2019-11-12,ZM,68.0,1910953.0
2019-11-13,ZM,68.01,1987325.0
2019-11-14,ZM,67.74,938903.0
2019-11-15,ZM,70.01,2316053.0
2019-11-18,ZM,70.08,1676349.0
2019-11-19,ZM,69.64,1706045.0
2019-11-20,ZM,70.99,2794193.0
2019-11-21,ZM,69.92,1129235.0
2019-11-22,ZM,73.16,3059878.0
2019-11-25,ZM,74.55,1943187.0
2019-11-26,ZM,75.16,1848973.0
2019-11-27,ZM,74.08,1356274.0
2019-11-29,ZM,74.5,512643.0
2019-12-02,ZM,68.93,3161571.0
2019-12-03,ZM,70.02,2445706.0
2019-12-04,ZM,69.96,2076766.0
2019-12-05,ZM,69.67,3904978.0
2019-12-06,ZM,62.74,11257628.0
2019-12-09,ZM,65.94,5251707.0
2019-12-10,ZM,64.57,3896467.0
2019-12-11,ZM,63.52,3686821.0
2019-12-12,ZM,62.49,3321682.0
2019-12-13,ZM,63.54,2489582.0
2019-12-16,ZM,66.35,3284172.0
2019-12-17,ZM,66.17,2301148.0
2019-12-18,ZM,67.6,2237384.0
2019-12-19,ZM,68.18,1613189.0
2019-12-20,ZM,66.93,2201429.0
2019-12-23,ZM,66.15,1664335.0
2019-12-24,ZM,66.46,562588.0
2019-12-26,ZM,67.45,1387945.0
2019-12-27,ZM,66.64,955620.0
2019-12-30,ZM,66.79,1162743.0
2019-12-31,ZM,68.04,1352189.0
2020-01-02,ZM,68.72,1315723.0
2020-01-03,ZM,67.28,1128483.0
2020-01-06,ZM,70.32,3152028.0
2020-01-07,ZM,71.9,7004619.0
2020-01-08,ZM,72.55,2483510.0
2020-01-09,ZM,72.62,2776328.0
2020-01-10,ZM,73.09,1656235.0
2020-01-13,ZM,74.03,3333008.0
2020-01-14,ZM,73.16,1910801.0
2020-01-15,ZM,76.94,3963465.0
2020-01-16,ZM,76.11,2999426.0
2020-01-17,ZM,75.56,1357419.0
2020-01-21,ZM,76.73,1588867.0
2020-01-22,ZM,75.61,1501614.0
2020-01-23,ZM,74.47,1279050.0
2020-01-24,ZM,73.0,1660195.0
2020-01-27,ZM,70.44,1750696.0
2020-01-28,ZM,71.51,1598234.0
2020-01-29,ZM,73.58,1374490.0
2020-01-30,ZM,74.54,1425377.0
2020-01-31,ZM,76.3,2521702.0
2020-02-03,ZM,87.66,13023449.0
2020-02-04,ZM,85.79,10611018.0
2020-02-05,ZM,86.99,5126835.0
2020-02-06,ZM,87.26,2410793.0
2020-02-07,ZM,88.64,2636910.0
2020-02-10,ZM,89.67,2071618.0
2020-02-11,ZM,88.68,2731896.0
2020-02-12,ZM,88.28,1671131.0
2020-02-13,ZM,89.86,3406429.0
2020-02-14,ZM,90.95,2295039.0
2020-02-18,ZM,96.39,5669685.0
2020-02-19,ZM,103.93,7793793.0
2020-02-20,ZM,105.29,11293189.0
2020-02-21,ZM,101.76,5535908.0
2020-02-24,ZM,105.01,12172751.0
2020-02-25,ZM,107.08,13425942.0
2020-02-26,ZM,106.88,6885393.0
2020-02-27,ZM,113.55,13511847.0
2020-02-28,ZM,105.0,21710989.0
2020-03-02,ZM,113.11,10157444.0
2020-03-03,ZM,117.47,11033675.0
2020-03-04,ZM,116.8,12102566.0
2020-03-05,ZM,125.0,28149364.0
2020-03-06,ZM,114.32,22975681.0
2020-03-09,ZM,113.75,14571293.0
2020-03-10,ZM,108.49,10244041.0
2020-03-11,ZM,110.3,12594394.0
2020-03-12,ZM,109.47,12097921.0
2020-03-13,ZM,107.47,9233528.0
2020-03-16,ZM,107.86,17210658.0
2020-03-17,ZM,111.1,18721520.0
2020-03-18,ZM,118.71,13557675.0
2020-03-19,ZM,123.77,16248378.0
2020-03-20,ZM,130.55,13872634.0
2020-03-23,ZM,159.56,27681459.0
2020-03-24,ZM,135.18,22401325.0
2020-03-25,ZM,138.11,14743014.0
2020-03-26,ZM,141.15,9284038.0
2020-03-27,ZM,151.7,13271899.0
2020-03-30,ZM,150.88,15762176.0
2020-03-31,ZM,146.12,10023701.0
2020-04-01,ZM,137.0,11453262.0
2020-04-02,ZM,121.93,27313753.0
2020-04-03,ZM,128.2,12238129.0
2020-04-06,ZM,122.94,25378936.0
2020-04-07,ZM,113.75,20166162.0
2020-04-08,ZM,117.81,26243288.0
2020-04-09,ZM,124.51,15512973.0
2020-04-13,ZM,135.92,15411680.0
2020-04-14,ZM,141.89,11679919.0
2020-04-15,ZM,151.56,14193277.0
2020-04-16,ZM,150.26,15138170.0
2020-04-17,ZM,150.06,11328414.0
2020-04-20,ZM,148.99,11218689.0
2020-04-21,ZM,143.27,9709142.0
2020-04-22,ZM,150.25,6552834.0
2020-04-23,ZM,169.09,22159845.0
2020-04-24,ZM,158.8,44049511.0
2020-04-27,ZM,164.6,19783693.0
2020-04-28,ZM,156.72,13477842.0
2020-04-29,ZM,146.48,22033320.0
2020-04-30,ZM,135.17,16682256.0
2020-05-01,ZM,138.56,13806992.0
2020-05-04,ZM,143.44,9184748.0
2020-05-05,ZM,144.82,7376349.0
2020-05-06,ZM,149.59,6031085.0
2020-05-07,ZM,157.8,8388863.0
2020-05-08,ZM,155.4,7079101.0
2020-05-11,ZM,166.48,10142713.0
2020-05-12,ZM,161.04,7102604.0
2020-05-13,ZM,167.14,11081302.0
2020-05-14,ZM,167.91,6730504.0
2020-05-15,ZM,174.83,8540460.0
2020-05-18,ZM,164.69,9636750.0
2020-05-19,ZM,173.68,8485526.0
2020-05-20,ZM,175.48,6910014.0
2020-05-21,ZM,172.03,5504189.0
2020-05-22,ZM,171.06,4302150.0
2020-05-26,ZM,164.0,6689691.0
2020-05-27,ZM,161.97,10076711.0
2020-05-28,ZM,163.55,6393691.0
2020-05-29,ZM,179.48,15311278.0
2020-06-01,ZM,204.15,24394389.0
2020-06-02,ZM,208.08,36853399.0
2020-06-03,ZM,223.87,32390121.0
2020-06-04,ZM,210.35,20212598.0
2020-06-05,ZM,207.6,16298729.0
2020-06-08,ZM,209.83,10457504.0
2020-06-09,ZM,205.43,7521808.0
2020-06-10,ZM,221.02,12241109.0
2020-06-11,ZM,222.07,17615754.0
2020-06-12,ZM,219.52,8780413.0
2020-06-15,ZM,239.02,13959080.0
2020-06-16,ZM,242.56,11333313.0
2020-06-17,ZM,236.76,11704326.0
2020-06-18,ZM,241.57,9340944.0
2020-06-19,ZM,243.48,10077543.0
2020-06-22,ZM,251.27,11093697.0
2020-06-23,ZM,252.81,8791498.0
2020-06-24,ZM,255.9,9862774.0
2020-06-25,ZM,259.51,7490491.0
2020-06-26,ZM,256.8,17142899.0
2020-06-29,ZM,248.56,8436437.0
2020-06-30,ZM,253.54,6305519.0
2020-07-01,ZM,259.13,6803313.0
2020-07-02,ZM,261.74,5629042.0
2020-07-06,ZM,261.0,12250207.0
2020-07-07,ZM,262.1,7819740.0
2020-07-08,ZM,266.32,6012952.0
2020-07-09,ZM,269.52,5396139.0
2020-07-10,ZM,275.87,6355090.0
2020-07-13,ZM,260.3,9293047.0
2020-07-14,ZM,260.01,8713138.0
2020-07-15,ZM,256.22,6073639.0
2020-07-16,ZM,248.54,5420132.0
2020-07-17,ZM,246.54,4626550.0
2020-07-20,ZM,268.58,9739211.0
2020-07-21,ZM,260.44,4747196.0
2020-07-22,ZM,261.18,4581585.0
2020-07-23,ZM,251.5,4589358.0
2020-07-24,ZM,246.56,4303198.0
2020-07-27,ZM,252.33,3328563.0
2020-07-28,ZM,252.18,3366216.0
2020-07-29,ZM,252.39,3333748.0
2020-07-30,ZM,250.0,7926051.0
2020-07-31,ZM,253.91,3381064.0
2020-08-03,ZM,268.0,6787878.0
2020-08-04,ZM,267.34,3087253.0
2020-08-05,ZM,272.9,4517659.0
2020-08-06,ZM,268.25,3602884.0
2020-08-07,ZM,258.73,5024681.0
2020-08-10,ZM,250.0,5714036.0
2020-08-11,ZM,231.04,9730520.0
2020-08-12,ZM,236.72,3932256.0
2020-08-13,ZM,247.25,4749728.0
2020-08-14,ZM,244.91,3662809.0
2020-08-17,ZM,266.15,8837495.0
2020-08-18,ZM,276.8,6517049.0
2020-08-19,ZM,273.51,4674004.0
2020-08-20,ZM,290.69,9318392.0
2020-08-21,ZM,289.68,5250117.0
2020-08-24,ZM,282.28,6463517.0
2020-08-25,ZM,290.44,4602867.0
2020-08-26,ZM,295.27,5692064.0
2020-08-27,ZM,294.68,5560590.0
2020-08-28,ZM,299.27,5353424.0
2020-08-31,ZM,325.1,23468139.0
2020-09-01,ZM,457.69,53346788.0
2020-09-02,ZM,423.56,18866825.0
2020-09-03,ZM,381.32,20304337.0
2020-09-04,ZM,369.89,13230097.0
2020-09-08,ZM,350.88,7966481.0
2020-09-09,ZM,389.65,17325783.0
2020-09-10,ZM,384.48,11932129.0
2020-09-11,ZM,383.0,9297631.0
2020-09-14,ZM,403.51,7963100.0
2020-09-15,ZM,410.94,8495611.0
2020-09-16,ZM,408.17,6746892.0
2020-09-17,ZM,413.125,9260430.0
2020-09-18,ZM,438.73,22315720.0
2020-09-21,ZM,468.47,16843837.0
2020-09-22,ZM,492.6,16440579.0
2020-09-23,ZM,500.53,27051300.0
2020-09-24,ZM,464.98,17896568.0
2020-09-25,ZM,496.5,12906775.0
2020-09-28,ZM,487.66,17621339.0
2020-09-29,ZM,465.5,15241179.0
2020-09-30,ZM,470.11,8971123.0
2020-10-01,ZM,482.99,7859345.0
2020-10-02,ZM,482.23,12791720.0
2020-10-05,ZM,485.37,7534656.0
2020-10-06,ZM,478.25,6097682.0
2020-10-07,ZM,480.61,4449496.0
2020-10-08,ZM,478.55,4193060.0
2020-10-09,ZM,492.41,8719691.0
2020-10-12,ZM,491.54,6979462.0
2020-10-13,ZM,518.79,8941474.0
2020-10-14,ZM,509.25,8327654.0
2020-10-15,ZM,536.4,16520601.0
2020-10-16,ZM,559.0,13745750.0
2020-10-19,ZM,568.34,15193234.0
2020-10-20,ZM,537.02,12098179.0
2020-10-21,ZM,513.19,9215428.0
2020-10-22,ZM,520.54,8100869.0
2020-10-23,ZM,511.52,5377118.0
2020-10-26,ZM,517.79,10080795.0
2020-10-27,ZM,538.99,7227645.0
2020-10-28,ZM,516.01,8810070.0
2020-10-29,ZM,489.68,9207566.0
2020-10-30,ZM,460.91,8715083.0
2020-11-02,ZM,453.0,8051893.0
2020-11-03,ZM,451.51,6496995.0
2020-11-04,ZM,483.7,8048450.0
2020-11-05,ZM,496.73,6379939.0
2020-11-06,ZM,500.11,4265950.0
2020-11-09,ZM,413.24,18033547.0
2020-11-10,ZM,376.01,20751949.0
2020-11-11,ZM,413.34,16691084.0
2020-11-12,ZM,428.64,14935982.0
2020-11-13,ZM,403.58,11773787.0
2020-11-16,ZM,399.15,12054432.0
2020-11-17,ZM,401.63,6972081.0
2020-11-18,ZM,415.04,10974220.0
2020-11-19,ZM,414.29,8007026.0
2020-11-20,ZM,439.6,12586597.0
2020-11-23,ZM,430.28,8486030.0
2020-11-24,ZM,427.55,6046794.0
2020-11-25,ZM,443.72,8763739.0
2020-11-27,ZM,471.61,7276411.0
2020-11-30,ZM,478.36,16646500.0
2020-12-01,ZM,406.31,20694206.0
2020-12-02,ZM,412.86,10962837.0
2020-12-03,ZM,413.54,6306724.0
2020-12-04,ZM,410.01,4447314.0
2020-12-07,ZM,407.85,4427276.0
2020-12-08,ZM,412.0,5319440.0
2020-12-09,ZM,385.36,8956659.0
2020-12-10,ZM,397.96,4572146.0
2020-12-11,ZM,397.01,4677441.0
2020-12-14,ZM,395.99,6820120.0
2020-12-15,ZM,399.43,5144653.0
2020-12-16,ZM,404.0,4158539.0
2020-12-17,ZM,401.62,3792528.0
2020-12-18,ZM,406.01,6174772.0
2020-12-21,ZM,408.97,8557350.0
2020-12-22,ZM,409.0,4218767.0
2020-12-23,ZM,383.88,9554390.0
2020-12-24,ZM,375.17,3850734.0
2020-12-28,ZM,351.39,9418598.0
2020-12-29,ZM,353.75,6080283.0
2020-12-30,ZM,353.4,5474464.0
2020-12-31,ZM,337.32,6559744.0
2021-01-04,ZM,359.98,8598300.0
2021-01-05,ZM,360.83,4983521.0
2021-01-06,ZM,344.41,7124614.0
2021-01-07,ZM,342.5,5558607.0
