date,close,volume
2012-05-18,38.2318,573576400.0
2012-05-21,34.03,168192700.0
2012-05-22,31.0,101786600.0
2012-05-23,32.0,73600000.0
2012-05-24,33.03,50237200.0
2012-05-25,31.91,37149800.0
2012-05-29,28.84,78063400.0
2012-05-30,28.19,57267900.0
2012-05-31,29.6,111639200.0
2012-06-01,27.72,41855500.0
2012-06-04,26.9,35230300.0
2012-06-05,25.869,42473400.0
2012-06-06,26.81,61489200.0
2012-06-07,26.31,26159500.0
2012-06-08,27.1,38034000.0
2012-06-11,27.005,28219600.0
2012-06-12,27.4,15816800.0
2012-06-13,27.27,17102800.0
2012-06-14,28.29,16855000.0
2012-06-15,30.014,43563800.0
2012-06-18,31.41,42978900.0
2012-06-19,31.911,30849000.0
2012-06-20,31.6,15553600.0
2012-06-21,31.84,21875300.0
2012-06-22,33.05,74834000.0
2012-06-25,32.06,24352900.0
2012-06-26,33.1,24858700.0
2012-06-27,32.23,28568000.0
2012-06-28,31.36,17713300.0
2012-06-29,31.095,19526900.0
2012-07-02,30.771,14122000.0
2012-07-03,31.2,8763600.0
2012-07-05,31.47,10032100.0
2012-07-06,31.73,10945600.0
2012-07-09,32.17,17785200.0
2012-07-10,31.47,14269500.0
2012-07-11,30.97,13030300.0
2012-07-12,30.81,11300700.0
2012-07-13,30.72,8108300.0
2012-07-16,28.245,24672100.0
2012-07-17,28.09,30438600.0
2012-07-18,29.11,16841800.0
2012-07-19,29.0,13685100.0
2012-07-20,28.76,11869100.0
2012-07-23,28.75,12390700.0
2012-07-24,28.45,11539800.0
2012-07-25,29.34,17230200.0
2012-07-26,26.845,64597400.0
2012-07-27,23.705,123102300.0
2012-07-30,23.15,29285900.0
2012-07-31,21.71,56179400.0
2012-08-01,20.88,44604400.0
2012-08-02,20.04,56374500.0
2012-08-03,21.09,80647000.0
2012-08-06,21.92,27778900.0
2012-08-07,20.72,36782900.0
2012-08-08,20.72,29537400.0
2012-08-09,21.01,15610700.0
2012-08-10,21.807,25794700.0
2012-08-13,21.6,24973100.0
2012-08-14,20.38,39308800.0
2012-08-15,21.2,47861100.0
2012-08-16,19.87,157565300.0
2012-08-17,19.05,129293400.0
2012-08-20,20.011,101186600.0
2012-08-21,19.159,70640600.0
2012-08-22,19.439,49892200.0
2012-08-23,19.44,32813700.0
2012-08-24,19.409,29622200.0
2012-08-27,19.15,20704000.0
2012-08-28,19.34,25417000.0
2012-08-29,19.1,16124700.0
2012-08-30,19.0885,30647500.0
2012-08-31,18.058,58764200.0
2012-09-04,17.729,46622400.0
2012-09-05,18.58,60781800.0
2012-09-06,18.96,46066500.0
2012-09-07,18.98,36371700.0
2012-09-10,18.81,24797800.0
2012-09-11,19.43,50508200.0
2012-09-12,20.931,121584000.0
2012-09-13,20.713,65041600.0
2012-09-14,22.0,72819800.0
2012-09-17,21.52,50667600.0
2012-09-18,21.87,36760500.0
2012-09-19,23.29,78782800.0
2012-09-20,22.59,57248900.0
2012-09-21,22.86,51218100.0
2012-09-24,20.79,79106500.0
2012-09-25,20.28,46291700.0
2012-09-26,20.62,38271900.0
2012-09-27,20.32,30215900.0
2012-09-28,21.66,65486000.0
2012-10-01,21.99,51262700.0
2012-10-02,22.27,29341400.0
2012-10-03,21.83,32000100.0
2012-10-04,21.9475,46892100.0
2012-10-05,20.91,40529300.0
2012-10-08,20.4,32236700.0
2012-10-09,20.227,27161800.0
2012-10-10,19.64,39321800.0
2012-10-11,19.75,21817300.0
2012-10-12,19.5181,18809400.0
2012-10-15,19.52,20189700.0
2012-10-16,19.48,21834700.0
2012-10-17,19.88,44074500.0
2012-10-18,18.975,52157400.0
2012-10-19,19.0,34835000.0
2012-10-22,19.321,32447300.0
2012-10-23,19.5,78381200.0
2012-10-24,23.2299,228949900.0
2012-10-25,22.56,76142000.0
2012-10-26,21.9425,73175800.0
2012-10-31,21.11,99378200.0
2012-11-01,21.21,37713900.0
2012-11-02,21.18,38344400.0
2012-11-05,21.25,31806700.0
2012-11-06,21.1712,29062700.0
2012-11-07,20.47,33396800.0
2012-11-08,19.99,34254600.0
2012-11-09,19.21,42295500.0
2012-11-12,20.07,67349200.0
2012-11-13,19.86,71775100.0
2012-11-14,22.36,229751000.0
2012-11-15,22.17,78857700.0
2012-11-16,23.5607,107182200.0
2012-11-19,22.92,85021300.0
2012-11-20,23.1,46655300.0
2012-11-21,24.32,89862400.0
2012-11-23,23.998,29520900.0
2012-11-26,25.94,123865000.0
2012-11-27,26.15,85760600.0
2012-11-28,26.36,49205600.0
2012-11-29,27.32,88759700.0
2012-11-30,28.0,127049600.0
2012-12-03,27.04,123526100.0
2012-12-04,27.46,72869200.0
2012-12-05,27.71,58976300.0
2012-12-06,26.97,46001500.0
2012-12-07,27.485,51751900.0
2012-12-10,27.84,50608500.0
2012-12-11,27.98,77099100.0
2012-12-12,27.5801,46704200.0
2012-12-13,28.24,81051600.0
2012-12-14,26.812,91631600.0
2012-12-17,26.75,57742500.0
2012-12-18,27.71,60512900.0
2012-12-19,27.41,61390300.0
2012-12-20,27.36,35574800.0
2012-12-21,26.26,54555200.0
2012-12-24,26.93,28230100.0
2012-12-26,26.51,33175400.0
2012-12-27,26.05,43481700.0
2012-12-28,25.9112,56574800.0
2012-12-31,26.6197,60374500.0
2013-01-02,28.0,69846400.0
2013-01-03,27.77,63140600.0
2013-01-04,28.76,72715400.0
2013-01-07,29.4213,83781800.0
2013-01-08,29.0607,45871300.0
2013-01-09,30.59,104787700.0
2013-01-10,31.3,95316400.0
2013-01-11,31.72,89598000.0
2013-01-14,30.9475,98892800.0
2013-01-15,30.1,173242600.0
2013-01-16,29.85,75332700.0
2013-01-17,30.14,40256700.0
2013-01-18,29.66,49631500.0
2013-01-22,30.729,55243300.0
2013-01-23,30.82,48899800.0
