date,close
2020-12-31,132.6900
2020-11-30,119.0500
2020-10-30,108.8600
2020-09-30,115.8100
2020-08-31,129.0400
2020-07-31,425.0400
2020-06-30,364.8000
2020-05-29,317.9400
2020-04-30,293.8000
2020-03-31,254.2900
2020-02-28,273.3600
2020-01-31,309.5100
2019-12-31,293.6500
2019-11-29,267.2500
2019-10-31,248.7600
2019-09-30,223.9700
2019-08-30,208.7400
2019-07-31,213.0400
2019-06-28,197.9200
2019-05-31,175.0700
2019-04-30,200.6700
2019-03-29,189.9500
2019-02-28,173.1500
2019-01-31,166.4400
2018-12-31,157.7400
2018-11-30,178.5800
2018-10-31,218.8600
2018-09-28,225.7400
2018-08-31,227.6300
2018-07-31,190.2900
2018-06-29,185.1100
2018-05-31,186.8700
2018-04-30,165.2600
2018-03-29,167.7800
2018-02-28,178.1200
2018-01-31,167.4300
2017-12-29,169.2300
2017-11-30,171.8500
2017-10-31,169.0400
2017-09-29,154.1200
2017-08-31,164.0000
2017-07-31,148.7300
2017-06-30,144.0200
2017-05-31,152.7600
2017-04-28,143.6500
2017-03-31,143.6600
2017-02-28,136.9900
2017-01-31,121.3500
2016-12-30,115.8200
2016-11-30,110.5200
2016-10-31,113.5400
2016-09-30,113.0500
2016-08-31,106.1000
2016-07-29,104.2100
2016-06-30,95.6000
2016-05-31,99.8600
2016-04-29,93.7400
2016-03-31,108.9900
2016-02-29,96.6900
2016-01-29,97.3400
2015-12-31,105.2600
2015-11-30,118.3000
2015-10-30,119.5000
2015-09-30,109.9500
2015-08-31,112.7600
2015-07-31,121.3000
2015-06-30,125.4250
2015-05-29,130.2800
2015-04-30,125.1500
2015-03-31,124.4300
2015-02-27,128.4600
2015-01-30,117.1600
2014-12-31,110.3800
2014-11-28,118.9300
2014-10-31,108.0000
2014-09-30,100.7500
2014-08-29,102.5000
2014-07-31,95.6000
2014-06-30,92.9300
2014-05-30,633.0000
2014-04-30,590.0900
2014-03-31,536.7400
2014-02-28,526.2400
2014-01-31,500.6000
2013-12-31,561.0200
2013-11-29,556.0700
2013-10-31,522.7020
2013-09-30,476.7500
2013-08-30,487.2160
2013-07-31,452.5300
2013-06-28,396.5300
2013-05-31,449.7350
2013-04-30,442.7800
2013-03-28,442.6600
2013-02-28,441.4000
2013-01-31,455.4900
2012-12-31,532.1729
2012-11-30,585.2800
2012-10-31,595.3200
2012-09-28,667.1050
2012-08-31,665.2400
2012-07-31,610.7600
2012-06-29,584.0000
2012-05-31,577.7300
2012-04-30,583.9800
2012-03-30,599.5500
2012-02-29,542.4400
2012-01-31,456.4800
2011-12-30,405.0000
2011-11-30,382.2000
2011-10-31,404.7800
2011-09-30,381.3200
2011-08-31,384.8300
2011-07-29,390.4800
2011-06-30,335.6700
2011-05-31,347.8300
2011-04-29,350.1300
2011-03-31,348.5075
2011-02-28,353.2100
2011-01-31,339.3200
2010-12-31,322.5600
2010-11-30,311.1500
2010-10-29,300.9800
2010-09-30,283.7500
2010-08-31,243.1000
2010-07-30,257.2500
2010-06-30,251.5300
2010-05-28,256.8800
2010-04-30,261.0900
2010-03-31,235.0000
2010-02-26,204.6200
2010-01-29,192.0630
2009-12-31,210.7320
2009-11-30,199.9100
2009-10-30,188.5000
2009-09-30,185.3500
2009-08-31,168.2100
2009-07-31,163.3900
2009-06-30,142.4300
2009-05-29,135.8100
2009-04-30,125.8300
2009-03-31,105.1200
2009-02-27,89.3100
2009-01-30,90.1300
2008-12-31,85.3500
2008-11-28,92.6700
2008-10-31,107.5900
2008-09-30,113.6600
2008-08-29,169.5300
2008-07-31,158.9500
2008-06-30,167.4400
2008-05-30,188.7500
2008-04-30,173.9500
2008-03-31,143.5000
2008-02-29,125.0200
2008-01-31,135.3600
2007-12-31,198.0800
2007-11-30,182.2200
2007-10-31,189.9500
2007-09-28,153.4700
2007-08-31,138.4800
2007-07-31,131.7600
2007-06-29,122.0400
2007-05-31,121.1910
2007-04-30,99.8000
2007-03-30,92.9100
2007-02-28,84.6100
2007-01-31,85.7300
2006-12-29,84.8400
2006-11-30,91.6600
2006-10-31,81.0800
2006-09-29,76.9800
2006-08-31,67.8500
2006-07-31,67.9600
2006-06-30,57.2700
2006-05-31,59.7700
2006-04-28,70.3900
2006-03-31,62.7200
2006-02-28,68.4900
2006-01-31,75.5100
2005-12-30,71.8900
2005-11-30,67.8200
2005-10-31,57.5900
2005-09-30,53.6100
2005-08-31,46.8900
2005-07-29,42.6500
2005-06-30,36.8100
2005-05-31,39.7593
2005-04-29,36.0600
2005-03-31,41.6700
2005-02-28,44.8600
2005-01-31,76.9000
2004-12-31,64.4000
2004-11-30,67.0500
2004-10-29,52.4000
2004-09-30,38.7500
2004-08-31,34.4900
2004-07-30,32.3400
2004-06-30,32.5400
2004-05-28,28.0600
2004-04-30,25.7800
2004-03-31,27.0400
2004-02-27,23.9200
2004-01-30,22.5600
2003-12-31,21.3700
2003-11-28,20.9100
2003-10-31,22.8900
2003-09-30,20.7200
2003-08-29,22.6100
2003-07-31,21.0800
2003-06-30,19.0600
2003-05-30,17.9500
2003-04-30,14.2200
2003-03-31,14.1400
2003-02-28,15.0100
2003-01-31,14.3600
2002-12-31,14.3300
2002-11-29,15.5000
2002-10-31,16.0700
2002-09-30,14.5000
2002-08-30,14.7500
2002-07-31,15.2600
2002-06-28,17.7200
2002-05-31,23.3000
2002-04-30,24.2700
2002-03-28,23.6700
2002-02-28,21.7000
2002-01-31,24.7200
2001-12-31,21.9000
2001-11-30,21.3000
2001-10-31,17.5600
2001-09-28,15.5100
2001-08-31,18.5500
2001-07-31,18.7900
2001-06-29,23.2500
2001-05-31,19.9500
2001-04-30,25.4900
2001-03-30,22.0700
2001-02-28,18.2500
2001-01-31,21.6200
2000-12-29,14.8800
2000-11-30,16.5000
2000-10-31,19.5600
2000-09-29,25.7500
2000-08-31,60.9400
2000-07-31,50.8100
2000-06-30,52.3800
2000-05-31,84.0000
2000-04-28,124.0600
2000-03-31,135.8100
2000-02-29,114.6200
2000-01-31,103.7500
1999-12-31,102.8100
