,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,average word length,vocabulary
2018-10-02,383.0,0.37174721189591076,0.7832898172323759,0.5221932114882507,0.26109660574412535,0.0,0.37174721189591076,1.0,0.0,4.962825278810409,210.0
2018-10-04,98.5,0.6134969325153374,0.9202453987730062,0.6134969325153374,0.0,0.6134969325153374,0.0,0.3067484662576687,0.0,4.840671237820281,74.5
2018-10-10,1049.0,0.3813155386081983,1.9065776930409915,0.5719733079122974,0.667302192564347,0.47664442326024786,0.47664442326024786,0.47664442326024786,0.0,5.1658722592945665,487.0
2018-11-06,454.0,1.762114537444934,0.881057268722467,0.6607929515418502,0.22026431718061676,0.4405286343612335,0.22026431718061676,1.1013215859030838,0.0,4.9493392070484585,198.0
2018-12-06,446.0,0.2242152466367713,4.260089686098654,1.1210762331838564,0.0,0.2242152466367713,0.0,0.672645739910314,0.2242152466367713,5.260089686098655,221.0
2019-01-23,278.0,1.4388489208633095,1.079136690647482,1.079136690647482,0.0,0.7194244604316548,0.0,0.7194244604316548,0.0,4.974820143884892,172.0
2019-02-14,160.0,0.0,3.125,1.25,0.625,0.625,0.625,0.0,0.0,4.94375,113.0
2019-02-28,3158.0,1.266624445851805,1.1716276124129197,0.6966434452184928,0.0,0.5699810006333123,0.031665611146295125,1.013299556681444,0.4749841671944269,4.484800506649778,640.0
2019-03-08,954.0,0.7337526205450734,2.6205450733752618,0.41928721174004197,0.5241090146750524,0.3144654088050315,0.9433962264150944,0.3144654088050315,0.5241090146750524,5.058700209643606,443.0
2019-03-12,565.0,0.5309734513274336,3.5398230088495577,0.5309734513274336,0.5309734513274336,0.17699115044247787,0.17699115044247787,0.0,0.0,5.284955752212389,297.0
2019-04-03,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705882352941177,31.0
2019-04-10,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705882352941177,31.0
2019-04-23,471.0,1.48619957537155,0.21231422505307856,0.42462845010615713,0.0,0.21231422505307856,0.0,0.6369426751592357,0.0,4.9065817409766455,242.0
2019-05-17,228.0,0.8771929824561403,1.3157894736842104,0.43859649122807015,0.43859649122807015,0.43859649122807015,0.0,0.8771929824561403,0.0,5.18859649122807,151.0
2019-06-05,321.0,0.32786885245901637,1.9723360655737705,0.32786885245901637,0.24590163934426232,0.24590163934426232,0.0,1.9723360655737705,0.08196721311475409,4.718237704918033,168.0
2019-06-10,580.0,0.0,2.0689655172413794,0.6896551724137931,0.0,0.5172413793103449,0.0,1.3793103448275863,0.0,5.0,278.0
2019-07-11,500.0,1.2,0.0,0.4,0.2,0.4,0.0,0.8,0.2,5.186,245.0
2019-07-16,3378.0,0.6216696269982238,2.782711663706335,0.3552397868561279,0.20722320899940794,0.2368265245707519,0.6808762581409118,0.2368265245707519,0.20722320899940794,4.7761989342806395,1083.0
2019-07-25,4725.0,1.1005291005291007,0.656084656084656,0.5502645502645503,0.14814814814814814,0.19047619047619047,0.0,0.25396825396825395,0.4867724867724868,5.7005291005291,1191.0
2019-08-01,976.0,0.3073770491803279,4.200819672131147,1.331967213114754,0.3073770491803279,1.1270491803278688,0.819672131147541,0.20491803278688525,0.20491803278688525,4.891393442622951,488.0
2019-08-02,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705882352941177,31.0
2019-08-22,182.0,0.5494505494505495,2.197802197802198,2.197802197802198,0.0,0.5494505494505495,0.5494505494505495,0.5494505494505495,0.0,4.675824175824176,112.0
2019-08-24,1598.0,0.8135168961201502,2.002503128911139,1.0012515644555695,0.0625782227784731,0.688360450563204,0.1251564455569462,0.18773466833541927,0.0,5.028160200250313,677.0
2019-08-26,911.0,0.21953896816684962,2.1953896816684964,0.9879253567508233,0.10976948408342481,0.7683863885839737,0.3293084522502744,0.10976948408342481,0.0,4.553238199780461,434.0
2019-08-27,1200.0,0.6666666666666667,1.9166666666666665,0.6666666666666667,0.16666666666666669,0.16666666666666669,0.6666666666666667,0.33333333333333337,0.5,4.888333333333334,515.0
2019-08-28,3122.0,0.4163997437540038,2.4023062139654066,0.8648302370275465,0.5445227418321589,0.5445227418321589,0.12812299807815503,0.3523382447149263,0.06406149903907751,4.774183215887252,965.0
2019-08-29,1691.0,0.827912477823773,2.54287403903016,0.768775872264932,0.5913660555884093,0.5322294500295683,0.35481963335304556,0.11827321111768185,0.05913660555884093,5.013010053222945,501.0
2019-09-04,435.0,0.22988505747126436,0.9195402298850575,0.45977011494252873,0.0,0.22988505747126436,0.0,0.22988505747126436,0.0,5.07816091954023,228.0
2019-09-09,151.0,0.0,0.0,0.6622516556291391,0.0,0.0,0.0,0.0,0.0,4.768211920529802,96.0
2019-09-19,571.0,0.5253940455341506,1.1220196353436185,0.5253940455341506,0.3424657534246575,0.3502626970227671,0.3424657534246575,1.36986301369863,0.7012622720897616,5.015761821366024,273.0
2019-09-26,975.0,0.9230769230769231,0.5128205128205128,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.0,0.41025641025641024,0.0,4.507692307692308,414.0
2019-10-28,333.0,1.2012012012012012,1.8018018018018018,0.6006006006006006,2.7027027027027026,0.3003003003003003,0.9009009009009009,0.6006006006006006,0.3003003003003003,4.915915915915916,190.0
2019-10-29,1193.0,0.8955196055127543,0.3344565779722871,0.4184901914176652,0.028011204481792715,0.3064453734904944,0.11204481792717086,0.5560294001127906,0.05602240896358543,4.910590658892509,444.0
2019-11-12,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705882352941177,31.0
2019-12-02,581.0,0.6884681583476765,0.5163511187607573,0.6884681583476765,0.34423407917383825,0.6884681583476765,0.34423407917383825,0.8605851979345954,0.17211703958691912,5.36144578313253,277.0
2019-12-03,1809.0,1.658374792703151,0.6633499170812603,0.3869541182974019,0.0,0.22111663902708678,0.11055831951354339,0.8844665561083471,0.0,4.451077943615257,592.0
2020-01-02,913.0,0.547645125958379,3.8335158817086525,0.8762322015334063,0.6571741511500547,0.43811610076670315,0.10952902519167579,0.10952902519167579,0.7667031763417306,5.164293537787514,381.0
2020-01-15,653.0,1.0719754977029097,3.6753445635528332,0.45941807044410415,1.0719754977029097,0.3062787136294028,0.0,0.45941807044410415,0.1531393568147014,5.093415007656968,300.0
2020-01-21,1278.0,0.4694835680751174,2.97339593114241,1.330203442879499,1.330203442879499,0.7042253521126761,0.39123630672926446,0.0782472613458529,0.39123630672926446,4.993740219092332,462.0
2020-01-30,273.0,0.3663003663003663,0.3663003663003663,0.3663003663003663,0.0,0.3663003663003663,0.0,0.3663003663003663,0.0,5.146520146520147,141.0
2020-02-03,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705882352941177,31.0
2020-02-10,421.5,0.1422475106685633,3.420036577931315,0.9276569802885593,2.5604551920341394,0.07112375533428165,0.21337126600284498,0.7142857142857143,0.07112375533428165,5.163569396464133,202.0
2020-02-13,296.0,1.3513513513513513,4.391891891891892,2.364864864864865,4.054054054054054,1.0135135135135136,0.0,1.6891891891891893,0.6756756756756757,5.0608108108108105,165.0
2020-02-17,277.0,0.36101083032490977,2.166064981949458,0.36101083032490977,0.36101083032490977,0.36101083032490977,0.7220216606498195,0.0,0.36101083032490977,5.328519855595668,165.0
2020-02-25,1464.0,0.546448087431694,0.8879781420765027,0.34153005464480873,0.06830601092896176,0.273224043715847,0.20491803278688525,0.4098360655737705,0.0,4.808743169398907,606.0
2020-02-27,338.0,0.0,3.5502958579881656,0.0,0.591715976331361,0.0,0.0,0.2958579881656805,0.0,5.014792899408284,204.0
2020-03-03,436.0,0.9174311926605505,1.834862385321101,0.45871559633027525,0.0,0.22935779816513763,0.22935779816513763,0.45871559633027525,0.0,4.848623853211009,233.0
2020-03-04,222.0,0.9009009009009009,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.9009009009009009,4.77027027027027,124.0
2020-03-06,403.0,0.49627791563275436,3.722084367245657,0.24813895781637718,0.7444168734491315,0.0,0.0,0.0,0.0,5.193548387096774,206.0
2020-03-09,172.0,1.1627906976744187,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.0,4.598837209302325,91.0
2020-03-15,295.0,0.0,2.3728813559322033,2.3728813559322033,2.3728813559322033,1.0169491525423728,0.3389830508474576,0.0,0.3389830508474576,4.640677966101695,164.0
2020-03-16,577.0,0.6932409012131715,1.559792027729636,0.6932409012131715,0.0,0.34662045060658575,0.17331022530329288,0.34662045060658575,0.5199306759098787,4.901213171577123,280.0
2020-03-20,2323.0,0.7310906174347811,2.008817379254906,0.4559460284693714,0.10682988230779872,0.1830881436194408,0.27961362480935437,0.36457274783840043,0.1525165226232842,5.091805572081183,761.0
2020-03-23,482.0,0.8298755186721992,1.2448132780082988,0.2074688796680498,0.0,0.0,0.0,1.2448132780082988,0.0,4.796680497925311,266.0
2020-03-26,2013.0,0.546448087431694,1.689021361152509,0.39741679085941384,0.24838549428713363,0.04967709885742673,0.19870839542970692,0.19870839542970692,0.39741679085941384,4.81718827620467,670.0
2020-03-30,1299.0,0.7698229407236336,4.849884526558892,0.4618937644341801,0.30792917628945343,0.23094688221709006,0.3849114703618168,0.07698229407236336,0.15396458814472672,4.981524249422633,490.0
2020-04-02,470.5,1.5852105869670272,1.3117542098806736,0.4372514032935578,0.18214936247723132,0.25510204081632654,0.45537340619307837,0.8380264674175681,0.0,4.976836362960485,242.0
