,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,average word length,vocabulary
2016-05-07,988.0,0.708502024291498,2.327935222672065,1.417004048582996,0.10121457489878542,1.214574898785425,0.6072874493927125,0.4048582995951417,0.10121457489878542,4.751012145748988,467.0
2016-05-26,330.0,0.9090909090909091,3.939393939393939,0.6060606060606061,0.0,0.0,0.30303030303030304,0.6060606060606061,0.0,5.366666666666666,210.0
2017-04-22,153.0,0.0,2.6143790849673203,1.3071895424836601,0.0,0.6535947712418301,0.0,0.0,0.6535947712418301,5.019607843137255,94.0
2017-10-24,505.0,0.594059405940594,4.752475247524752,1.3861386138613863,0.7920792079207921,0.7920792079207921,0.39603960396039606,0.39603960396039606,0.39603960396039606,5.366336633663367,279.0
2018-04-07,32.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,4.6875,25.0
2018-07-10,324.0,1.2345679012345678,0.6172839506172839,0.0,0.0,0.0,0.30864197530864196,2.7777777777777777,0.30864197530864196,5.030864197530864,176.0
2018-07-17,335.0,3.2835820895522385,0.5970149253731344,1.1940298507462688,0.0,1.1940298507462688,0.0,0.8955223880597015,0.8955223880597015,5.2,174.0
2019-01-28,289.0,0.6920415224913495,5.190311418685121,0.0,1.0380622837370241,0.0,0.0,0.0,0.34602076124567477,4.595155709342561,171.0
2019-05-13,102.0,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,65.0
2019-06-19,233.0,0.0,5.150214592274678,0.8583690987124464,0.0,0.0,0.0,0.0,0.8583690987124464,5.2703862660944205,152.0
2019-07-10,790.0,0.37974683544303794,2.0253164556962027,0.5063291139240507,0.37974683544303794,0.37974683544303794,0.12658227848101267,0.25316455696202533,0.12658227848101267,4.70126582278481,364.0
2019-08-13,279.0,0.7168458781362007,2.5089605734767026,0.35842293906810035,0.7168458781362007,0.0,0.35842293906810035,0.0,0.0,5.0,170.0
2019-09-01,162.0,0.6172839506172839,1.8518518518518516,0.0,0.0,0.0,0.0,1.2345679012345678,0.0,4.938271604938271,101.0
2019-09-06,671.0,0.0,5.067064083457526,0.7451564828614009,2.086438152011923,0.7451564828614009,0.0,0.29806259314456035,0.44709388971684055,4.997019374068555,330.0
2019-09-18,380.0,0.2631578947368421,5.526315789473684,0.7894736842105263,5.526315789473684,0.5263157894736842,0.7894736842105263,0.0,0.0,4.889473684210526,193.0
2019-09-19,560.0,0.3352628321600789,4.298182034810409,0.9225519690485884,1.5576648761711858,0.33112582781456956,0.07496251874062969,0.07496251874062969,0.14992503748125938,4.904953152562792,272.5
2019-10-21,260.0,0.0,2.6923076923076925,1.153846153846154,0.0,1.153846153846154,0.0,0.0,0.0,5.0115384615384615,142.0
2019-10-23,224.0,0.0,7.5892857142857135,0.0,3.571428571428571,0.0,0.0,0.0,0.0,5.116071428571429,123.0
2019-11-11,508.0,0.0,2.3622047244094486,1.3779527559055118,0.0,1.1811023622047243,0.0,0.19685039370078738,0.39370078740157477,4.874015748031496,285.0
2019-12-16,621.0,0.966183574879227,1.288244766505636,0.1610305958132045,0.0,0.1610305958132045,0.1610305958132045,0.322061191626409,0.322061191626409,4.790660225442834,268.0
2020-01-06,554.0,0.7220216606498195,2.166064981949458,0.5415162454873645,1.263537906137184,0.18050541516245489,0.36101083032490977,1.444043321299639,0.36101083032490977,4.898916967509026,249.0
2020-01-07,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,4.757575757575758,24.0
2020-01-14,382.0,0.5235602094240838,2.356020942408377,0.7853403141361256,0.5235602094240838,0.7853403141361256,0.5235602094240838,0.5235602094240838,0.2617801047120419,4.9267015706806285,191.0
2020-01-23,199.0,2.0100502512562812,3.015075376884422,0.5025125628140703,0.5025125628140703,0.5025125628140703,0.0,0.5025125628140703,0.0,4.9296482412060305,133.0
2020-01-29,190.5,0.0,4.555167055167056,0.1893939393939394,0.0,0.1893939393939394,0.3787878787878788,1.8016705516705518,0.0,5.241161616161616,102.5
2020-01-30,627.0,0.3189792663476874,2.3923444976076556,1.1164274322169059,0.7974481658692184,0.1594896331738437,0.3189792663476874,1.1164274322169059,0.4784688995215311,4.950558213716109,279.0
2020-02-01,211.0,0.0,4.739336492890995,0.0,4.265402843601896,0.0,0.0,0.47393364928909953,0.0,4.909952606635071,100.0
2020-02-04,412.0,0.8595988538681949,3.2018920271069264,0.42979942693409745,0.4684586346477464,0.28653295128939826,0.35816618911174786,0.21489971346704873,0.0,4.9582366853140485,203.0
2020-02-13,839.0,0.5959475566150179,3.098927294398093,0.5959475566150179,0.23837902264600713,0.23837902264600713,0.0,0.23837902264600713,0.0,4.566150178784267,322.0
2020-03-05,368.0,0.8152173913043478,1.358695652173913,0.5434782608695652,0.2717391304347826,0.2717391304347826,0.0,0.8152173913043478,0.0,5.013586956521739,200.0
2020-03-10,503.0,0.19880715705765406,3.7773359840954273,0.3976143141153081,0.0,0.3976143141153081,0.0,1.5904572564612325,0.0,5.009940357852883,240.0
2020-03-12,304.0,0.0,2.1538461538461537,0.6153846153846154,0.0,0.0,0.3289473684210526,0.3289473684210526,0.6578947368421052,4.8355263157894735,149.0
2020-03-14,608.0,0.0,2.7960526315789473,0.9868421052631579,0.1644736842105263,0.8223684210526315,0.9868421052631579,1.151315789473684,0.9868421052631579,5.088815789473684,288.0
2020-03-15,433.5,0.3389830508474576,1.9944885622851725,0.6939670498992533,0.2569041128363162,0.4370629370629371,0.5244755244755245,2.3068033661253997,1.032950100746711,5.069396704989925,211.5
